"age","gender","marital_status","years_edu","educ_level","income_decile","religiosity","life_satisfaction","happiness","health_status","social_meetings","trust_people","value_safe","value_free","value_tradition","value_fun","attend_relig","pray_freq","social_activity","internet_use","internet_time"
83,1,NA,12,323,3,6,8,8,4,2,6,2,3,1,3,5,5,2,1,NA
58,1,NA,17,620,7,10,8,9,4,2,5,1,1,1,5,3,1,2,5,120
52,1,NA,17,620,5,10,10,8,2,7,5,1,2,2,5,7,7,3,1,NA
47,1,NA,11,321,10,0,8,8,1,2,3,1,3,5,2,7,7,1,5,300
21,1,6,13,323,7,0,7,7,3,3,7,4,2,5,2,7,7,2,5,300
53,1,4,11,321,3,4,7,7,3,5,4,4,1,5,2,7,7,3,1,NA
22,2,NA,12,321,6,10,9,9,1,3,5,1,2,2,2,6,1,3,5,240
20,1,6,13,323,NA,7,8,8,1,3,4,2,3,3,3,4,6,1,5,240
40,2,6,11,321,8,5,10,10,2,4,4,1,2,5,3,6,6,3,5,60
88,1,NA,12,323,4,8,7,7,2,3,0,2,3,1,6,5,5,2,1,NA
35,2,NA,16,610,NA,1,10,10,1,4,5,1,1,3,1,6,7,3,5,120
68,2,NA,8,213,1,8,8,10,1,2,7,3,2,1,5,3,3,2,5,10
30,1,6,19,720,NA,0,9,8,3,6,7,3,1,4,3,7,7,3,5,600
60,2,NA,9,213,1,3,9,9,2,4,2,1,1,1,2,4,7,1,5,15
53,2,NA,12,323,6,5,8,8,2,4,3,2,NA,2,2,5,3,3,5,60
17,1,6,11,213,6,0,8,8,1,7,4,2,2,3,3,7,7,4,5,180
38,1,NA,11,323,6,8,5,9,3,2,5,1,2,4,5,6,6,2,5,60
31,2,6,15,520,NA,6,6,8,1,6,4,2,2,3,2,3,2,3,5,30
78,1,NA,12,323,5,5,5,5,3,NA,5,1,2,3,3,6,1,3,2,NA
49,1,6,11,321,6,5,5,7,3,4,5,2,2,2,3,6,5,2,2,NA
50,1,NA,12,323,6,3,8,8,2,4,3,3,2,2,3,6,7,3,4,60
38,1,NA,11,321,3,10,8,10,1,6,5,1,2,2,2,3,3,3,5,120
68,2,NA,12,323,6,9,5,8,2,3,5,1,2,2,2,5,1,4,5,30
64,1,NA,11,321,7,8,10,10,3,6,5,2,2,2,3,5,5,4,1,NA
75,2,NA,10,323,4,5,7,7,3,4,3,2,1,2,5,7,7,3,5,40
51,2,6,15,610,10,2,8,8,3,4,3,2,2,3,3,7,7,3,5,120
36,1,6,15,323,3,7,8,5,5,5,4,2,2,2,2,4,5,2,5,240
58,2,NA,12,323,5,8,5,7,2,4,4,1,2,2,3,5,2,2,5,30
26,2,6,17,610,5,7,9,9,2,6,7,2,2,3,2,5,1,3,5,360
47,1,6,11,321,NA,8,8,8,3,7,5,1,1,2,3,5,1,3,5,120
31,2,6,17,720,8,3,9,8,2,6,5,1,1,4,1,7,6,4,5,1080
19,1,6,12,321,2,7,10,10,2,5,5,2,1,2,1,5,6,2,5,120
59,2,NA,11,321,5,2,8,7,2,4,5,2,2,3,4,7,7,2,2,NA
90,2,5,9,323,3,4,9,10,3,2,5,2,1,2,4,7,7,4,1,NA
87,2,5,10,321,NA,10,5,5,2,5,2,1,2,2,5,1,1,2,1,NA
21,1,6,14,323,8,8,7,8,2,6,7,2,2,1,2,4,4,2,5,120
59,1,NA,11,321,10,0,10,10,1,2,6,2,1,2,2,6,7,1,2,NA
26,2,6,14,323,1,3,9,9,3,3,1,2,2,3,4,6,6,2,5,120
47,2,NA,16,620,5,9,9,8,2,3,3,2,3,2,4,3,1,2,5,300
56,2,NA,13,323,6,0,6,7,3,4,8,2,1,4,2,7,7,2,5,240
35,2,6,17,620,9,5,10,10,1,5,4,2,2,4,3,7,6,3,NA,NA
58,2,NA,8,213,2,5,0,5,2,2,5,2,1,2,6,5,7,1,5,60
19,2,6,9,213,1,6,4,3,2,4,2,2,2,3,4,5,5,1,5,480
50,2,NA,12,323,9,4,9,8,3,5,5,3,2,4,2,6,7,4,NA,NA
68,1,NA,9,321,4,5,8,6,4,3,0,2,2,2,2,6,6,2,2,NA
20,1,6,13,313,NA,8,6,7,3,6,4,5,2,2,2,5,7,2,5,300
26,1,NA,18,720,6,7,9,9,1,5,1,1,2,2,2,2,1,3,5,300
46,1,4,16,610,8,5,8,8,1,5,6,4,2,3,3,5,6,2,5,240
86,2,5,16,620,5,6,7,8,4,6,7,1,2,3,3,5,5,3,2,NA
76,2,NA,11,321,6,0,10,10,3,6,6,2,2,2,5,7,7,2,1,NA
45,1,6,21,620,4,7,7,8,3,4,5,2,2,2,1,6,2,4,4,120
71,1,NA,21,620,7,0,9,8,2,4,9,3,1,2,5,7,7,2,5,120
60,2,NA,15,520,10,10,9,9,4,7,1,1,3,1,2,6,2,2,5,540
66,2,NA,11,321,2,7,9,7,3,6,1,1,3,2,4,7,6,2,4,30
35,2,6,16,620,5,5,8,8,2,6,6,2,1,3,1,7,7,4,4,120
54,1,NA,12,323,5,3,7,7,2,6,4,2,2,4,4,5,6,2,5,60
65,1,NA,14,323,3,6,8,NA,2,3,3,1,2,1,2,5,6,3,NA,NA
32,2,6,17,620,6,5,6,6,2,6,2,2,2,2,4,5,6,2,5,120
22,1,6,13,323,2,10,10,9,1,4,7,2,3,1,4,4,4,3,5,180
19,1,6,13,213,6,7,8,9,1,7,5,2,1,2,1,4,3,2,5,480
40,2,6,19,720,10,3,10,9,2,4,2,2,2,3,3,7,7,2,5,120
54,1,NA,11,321,6,5,10,6,NA,4,3,2,2,NA,3,5,6,2,4,15
64,2,NA,10,321,5,0,8,8,2,4,3,1,2,3,3,7,7,3,5,90
63,2,NA,15,520,4,0,0,0,4,5,9,2,2,3,4,7,7,3,5,30
31,1,6,23,720,10,2,9,9,2,6,7,2,3,3,3,6,7,2,5,180
49,1,6,13,323,NA,6,9,9,2,5,4,5,3,3,3,4,6,4,5,30
57,2,NA,12,323,NA,1,8,8,1,4,7,1,1,3,2,7,7,3,5,120
51,1,NA,13,313,10,6,6,10,1,5,6,3,1,2,2,5,6,3,5,180
84,1,NA,11,321,3,3,4,4,4,5,2,2,2,2,2,6,6,2,1,NA
47,2,6,16,620,2,5,9,10,1,7,0,1,1,1,1,6,1,2,5,60
30,2,6,15,610,NA,9,8,8,2,4,8,2,1,5,3,6,5,3,5,120
43,1,NA,13,323,5,3,7,10,2,4,4,5,1,2,3,5,6,4,5,120
81,1,5,11,321,2,3,5,6,4,5,6,1,1,3,4,4,7,3,1,NA
70,2,NA,14,520,2,0,5,5,2,3,0,1,1,2,2,7,7,3,5,60
47,2,6,21,620,6,7,8,9,1,3,8,1,1,2,2,5,6,2,5,180
80,2,NA,12,313,5,10,0,3,3,4,3,1,3,1,5,4,1,1,1,NA
58,2,6,11,321,NA,2,8,8,3,5,5,1,2,3,5,7,7,2,5,30
35,2,6,15,520,NA,10,6,6,4,6,0,1,4,4,3,2,1,2,5,60
44,2,NA,13,323,NA,8,8,8,1,3,4,1,2,1,2,4,3,3,3,NA
40,1,4,13,313,5,0,3,1,3,2,3,5,2,5,2,7,7,1,5,240
40,2,NA,18,620,5,6,7,7,1,4,4,1,2,2,3,5,6,2,5,240
60,2,NA,14,520,NA,9,5,9,2,6,4,1,2,3,2,4,1,3,5,120
54,2,NA,15,610,7,1,9,9,2,3,5,2,2,2,2,5,7,3,5,120
56,1,6,16,620,5,0,7,7,2,4,3,1,1,3,3,7,7,3,3,NA
21,2,6,15,313,7,9,10,10,2,NA,7,1,1,1,1,5,2,4,5,240
36,1,6,19,313,6,2,7,7,1,6,7,3,1,5,3,7,7,4,5,300
57,2,NA,12,313,2,5,5,5,3,6,1,2,3,2,2,3,1,3,2,NA
62,2,NA,17,620,NA,NA,8,9,2,5,8,5,1,5,2,7,7,2,5,60
25,1,6,12,323,8,0,9,8,1,6,0,3,3,5,5,7,7,4,5,600
18,1,6,12,213,9,0,9,9,1,6,6,3,1,4,1,6,7,3,3,NA
18,1,6,9,213,6,7,9,8,2,4,7,1,2,2,2,4,4,2,5,150
69,1,1,12,323,4,0,3,4,3,4,4,2,1,2,2,7,7,2,5,120
34,2,6,17,620,7,0,10,10,2,7,1,1,1,1,1,7,7,4,5,120
45,2,NA,16,620,10,0,10,10,1,6,7,1,1,2,2,7,7,3,5,60
52,2,NA,8,213,4,4,8,7,2,2,5,1,3,1,3,6,7,1,2,NA
80,1,NA,18,620,8,6,5,6,2,5,3,2,2,1,2,3,3,3,3,NA
48,2,NA,20,800,10,5,10,10,1,6,9,5,1,5,3,6,7,3,5,300
57,1,1,11,321,4,0,8,10,1,4,4,1,5,3,3,6,7,3,4,30
37,1,6,15,520,7,5,5,6,2,4,0,2,2,2,3,7,7,1,5,330
56,2,NA,8,213,8,7,10,9,2,5,6,1,1,1,2,5,7,4,2,NA
49,1,4,12,313,NA,10,10,8,1,6,7,3,2,2,2,5,3,5,5,60
52,1,6,11,321,NA,6,6,7,2,4,1,3,1,3,1,5,NA,NA,5,90
52,1,NA,12,323,7,5,8,9,2,6,8,2,2,1,1,5,7,4,5,30
57,1,6,14,520,3,5,1,1,4,2,7,2,2,4,1,6,2,1,5,600
55,2,NA,17,720,NA,5,7,7,4,4,8,2,4,3,4,7,7,4,5,60
67,2,NA,8,213,3,6,8,6,3,2,5,3,3,1,3,5,6,1,3,NA
57,2,NA,12,323,8,9,8,7,2,4,4,2,3,2,3,3,1,3,5,120
49,2,NA,17,620,10,5,9,8,2,4,5,2,2,2,2,5,6,4,5,600
51,1,6,17,620,7,6,7,7,3,6,3,1,1,3,3,5,3,3,5,300
66,2,5,7,113,1,5,10,6,3,5,1,2,2,3,2,5,7,4,1,NA
68,2,6,14,313,3,0,8,9,1,6,9,4,1,6,3,7,7,4,4,30
74,1,NA,11,323,5,6,8,9,2,3,5,2,1,1,4,3,5,2,1,NA
67,2,NA,8,213,NA,5,8,8,2,5,6,3,3,2,4,5,6,3,5,60
53,2,6,12,321,5,3,8,9,2,3,0,2,2,2,2,5,7,4,2,NA
76,2,4,9,213,2,7,8,8,3,3,5,1,1,2,6,5,5,2,5,45
76,2,NA,8,213,2,10,8,6,3,2,5,4,4,2,6,4,3,1,1,NA
43,2,NA,12,323,7,8,6,6,2,4,2,3,4,2,4,3,1,1,5,60
29,2,6,19,720,9,6,8,8,2,6,3,1,1,2,2,5,6,3,5,180
72,2,4,13,313,2,3,7,7,3,4,5,2,1,5,3,7,7,3,3,NA
44,1,6,13,323,NA,6,8,8,2,5,3,2,2,3,4,5,6,2,5,60
73,2,5,12,313,5,3,7,8,3,2,7,1,1,2,2,7,7,2,5,45
76,1,NA,12,313,10,2,10,8,2,5,3,2,1,1,4,5,6,2,2,NA
34,1,6,16,620,10,0,9,9,1,6,8,3,2,6,1,7,7,3,5,120
21,2,6,8,213,4,10,1,1,3,3,0,2,1,1,1,7,1,2,5,180
69,2,5,8,213,1,5,5,4,3,4,5,1,1,1,1,5,7,3,5,30
17,1,NA,NA,NA,NA,8,6,7,2,6,8,3,NA,3,2,3,6,3,3,NA
71,2,NA,10,321,4,3,8,8,2,5,3,2,1,2,5,5,6,2,5,90
49,1,NA,12,323,NA,8,10,10,2,6,6,1,2,2,2,5,6,3,5,540
23,1,6,16,620,6,0,7,6,2,7,5,2,2,3,2,7,7,3,5,300
70,1,NA,12,323,6,2,8,8,2,7,8,1,1,2,1,7,7,2,5,240
55,2,NA,12,323,5,5,7,8,1,4,5,2,4,2,2,5,6,3,5,120
55,1,6,16,800,7,3,7,7,3,5,4,2,2,3,3,5,6,3,5,330
62,1,NA,8,213,9,2,10,8,2,2,7,1,1,3,4,7,7,2,1,NA
82,2,NA,18,620,NA,0,8,8,3,2,5,NA,2,2,2,7,7,2,2,NA
54,1,4,12,323,6,1,5,6,2,4,4,2,2,5,4,7,7,1,4,30
49,2,NA,12,313,NA,4,10,10,3,3,8,2,1,3,2,6,6,3,5,120
90,1,NA,16,520,6,0,8,9,1,3,4,1,2,4,4,7,7,1,1,NA
67,1,1,16,620,6,7,10,10,3,4,5,1,1,3,3,5,5,2,5,120
81,1,NA,17,620,4,7,8,8,4,6,7,1,2,2,3,77,NA,4,4,15
88,1,NA,11,321,5,6,10,10,1,6,5,2,2,2,2,3,7,3,5,120
35,1,6,23,520,7,7,9,9,2,5,5,2,3,2,3,5,5,4,5,600
69,2,NA,16,620,10,8,8,8,2,4,4,2,2,1,2,3,2,5,4,30
35,1,NA,11,321,4,8,7,7,2,5,2,1,2,2,1,5,5,2,5,120
49,1,NA,15,520,7,8,8,8,2,4,7,2,2,2,2,3,4,3,5,150
65,2,NA,11,321,5,0,5,7,2,3,4,2,1,2,2,7,7,3,5,120
37,2,NA,17,720,NA,3,9,9,2,4,3,1,2,1,2,5,NA,4,5,540
52,1,NA,17,720,9,9,8,8,2,7,7,2,1,4,2,7,7,2,5,10
47,2,6,8,213,3,0,5,8,2,2,4,2,3,2,2,7,7,1,4,60
58,2,4,21,720,8,9,6,7,2,6,2,1,1,3,2,7,7,3,5,240
48,2,4,12,323,4,3,5,6,3,2,3,3,2,3,3,5,6,3,5,360
21,1,6,13,323,4,5,8,8,1,6,7,2,2,3,2,7,6,2,5,600
49,1,6,12,323,7,7,7,9,2,5,5,1,3,1,3,5,1,3,5,90
41,2,NA,17,620,9,8,7,7,3,5,7,2,2,1,4,3,1,4,5,80
36,2,1,13,323,9,5,8,8,2,3,5,1,3,3,3,6,7,3,5,240
34,2,NA,18,720,2,9,5,5,3,5,7,3,1,6,3,4,7,3,5,180
20,1,6,13,323,7,7,8,8,2,7,3,4,1,3,1,4,5,5,5,150
16,1,6,9,213,1,0,9,10,2,6,6,1,4,1,2,7,7,3,5,150
42,2,6,13,323,3,2,9,9,1,5,2,2,2,5,5,5,7,1,5,120
53,2,NA,19,620,10,1,4,6,4,3,4,1,1,4,2,7,7,2,5,90
76,2,5,15,520,3,0,10,9,3,6,3,2,1,4,5,7,7,2,2,NA
48,1,6,15,313,2,0,5,7,2,6,5,2,2,2,2,6,7,1,5,180
34,1,1,15,610,3,10,6,2,1,4,6,1,3,1,4,4,1,3,5,240
44,2,6,17,620,9,4,7,7,1,4,2,2,1,2,2,7,7,3,5,300
44,2,NA,14,323,5,4,8,8,2,4,6,2,1,3,2,5,6,1,4,120
68,1,NA,6,113,7,4,9,9,3,2,5,6,6,6,3,7,7,3,1,NA
72,1,NA,11,321,4,10,8,8,2,4,7,3,3,3,4,5,6,3,1,NA
29,1,NA,12,323,3,9,6,8,2,5,9,2,3,1,2,1,1,3,5,240
59,2,NA,13,313,5,9,8,8,3,3,6,NA,2,2,3,7,7,1,5,90
21,1,6,15,323,10,4,9,9,2,7,7,3,2,2,2,6,7,3,5,300
17,2,6,9,213,1,8,5,5,3,4,1,2,2,3,2,5,1,5,5,360
76,1,5,14,323,2,1,5,4,2,4,3,1,2,NA,2,6,7,4,1,NA
70,1,NA,11,321,5,0,10,10,1,5,9,2,4,3,2,7,7,3,5,60
24,2,6,17,620,8,6,9,9,2,6,5,1,1,2,2,5,5,3,5,150
77,1,NA,11,321,5,4,7,9,2,5,3,2,1,2,2,5,7,2,1,NA
18,1,6,12,213,4,1,10,8,1,6,2,1,1,2,1,6,6,3,5,180
75,2,NA,12,323,4,2,10,10,2,6,5,1,1,2,1,7,6,5,3,NA
26,1,6,12,321,3,0,8,10,3,6,0,1,1,6,1,7,7,1,5,60
70,1,NA,11,321,NA,2,7,8,3,2,5,2,4,1,2,7,7,1,2,NA
23,1,6,12,323,7,10,10,10,2,7,10,1,1,1,1,7,3,4,5,180
71,1,5,8,213,1,5,10,10,4,6,3,2,2,3,3,5,1,1,1,NA
56,2,4,16,610,NA,6,9,9,2,6,5,1,3,2,3,5,7,4,5,900
29,1,6,14,323,7,6,6,6,2,7,2,2,1,2,1,5,3,4,5,90
80,2,5,12,323,NA,5,8,8,4,2,4,1,1,1,1,3,6,2,1,NA
62,1,NA,12,321,4,7,8,7,2,6,8,2,2,2,3,5,6,3,5,120
68,1,NA,13,323,4,2,5,6,3,4,3,3,2,2,2,6,6,3,3,NA
53,1,NA,11,321,6,2,9,8,1,5,2,3,1,4,1,7,7,3,5,180
20,1,6,13,323,2,7,8,8,1,4,7,2,2,2,2,4,4,2,4,60
62,1,6,8,213,1,6,7,7,2,2,5,2,2,2,2,5,7,3,1,NA
82,2,5,12,313,3,6,8,9,3,5,7,2,2,2,2,5,3,3,1,NA
74,2,NA,8,213,2,4,6,9,2,3,7,2,4,3,5,7,6,2,1,NA
70,1,NA,11,321,3,5,6,8,3,5,3,3,3,2,3,5,7,2,1,NA
66,1,NA,17,620,NA,1,3,6,3,4,3,4,3,3,5,5,6,3,5,120
37,1,6,13,323,5,0,5,3,2,3,3,1,3,1,2,6,7,1,2,NA
42,2,NA,20,620,9,3,NA,NA,2,7,7,3,2,2,3,7,7,3,5,180
67,2,NA,8,213,2,5,7,10,3,3,2,NA,NA,NA,NA,5,3,2,1,NA
49,1,6,12,323,10,7,7,7,1,7,2,1,1,2,1,7,3,3,5,360
22,2,6,16,313,NA,8,9,8,1,6,8,3,3,4,2,5,2,4,5,180
71,2,5,13,323,NA,0,5,6,3,7,3,3,1,2,2,7,7,4,2,NA
72,1,4,12,323,6,8,8,7,2,5,5,1,2,1,3,4,7,4,5,120
79,1,5,11,321,5,3,5,5,3,2,3,1,1,3,4,6,7,1,1,NA
70,1,4,12,321,2,7,7,8,2,6,8,1,4,2,4,5,5,3,1,NA
36,2,6,16,620,4,0,8,8,2,7,2,1,1,2,2,7,7,3,5,180
51,1,NA,18,720,10,7,9,8,1,4,7,2,2,2,1,5,5,4,5,120
75,1,NA,18,620,6,0,10,10,3,5,6,1,1,3,4,7,7,2,5,150
32,1,6,11,323,9,0,7,7,3,6,7,4,2,2,2,7,7,3,5,510
76,2,NA,12,323,5,10,10,10,1,5,5,1,2,2,4,2,1,4,5,10
60,1,NA,18,620,10,2,8,7,2,3,5,3,1,2,2,7,7,3,5,120
70,1,NA,8,213,1,3,3,8,2,3,0,2,1,2,3,7,7,2,2,NA
41,2,NA,16,323,8,8,9,9,2,6,5,3,3,3,2,5,4,2,5,60
57,2,NA,12,323,NA,5,8,8,3,4,4,2,2,1,3,6,6,3,5,30
45,1,NA,8,213,9,6,8,8,3,5,5,2,2,3,2,7,5,3,5,240
17,1,6,11,213,4,8,10,10,1,7,7,6,1,1,2,3,1,4,3,NA
41,1,6,11,321,7,0,7,8,1,3,6,2,1,4,2,7,7,2,5,90
67,2,4,11,321,1,7,0,1,5,1,0,1,2,2,5,5,1,1,1,NA
27,2,4,13,313,7,8,7,9,1,6,6,1,1,3,1,7,7,2,5,480
76,1,NA,12,323,6,5,6,6,3,5,NA,2,1,2,3,5,7,3,NA,NA
18,1,6,11,213,NA,8,10,10,1,7,5,5,1,2,2,6,3,2,4,60
77,1,6,8,213,1,5,8,6,3,3,3,1,2,2,3,3,3,1,1,NA
66,1,NA,11,321,5,0,10,10,4,3,10,2,1,1,1,7,7,3,2,NA
49,1,NA,12,321,8,4,9,9,2,6,6,3,1,2,1,5,5,3,5,120
39,2,6,16,620,NA,5,9,9,1,7,8,2,1,4,2,7,NA,3,NA,NA
31,1,6,16,610,9,1,8,9,1,6,0,2,2,3,2,6,7,1,5,180
86,2,NA,7,213,3,5,10,8,3,3,6,2,NA,3,5,5,6,1,1,NA
66,2,5,12,323,3,5,9,9,3,5,5,1,3,2,4,5,6,1,3,NA
31,2,6,15,610,10,0,9,9,1,6,7,1,2,4,2,5,7,3,5,180
43,2,6,17,620,5,10,7,7,2,6,5,1,3,1,3,2,1,2,4,30
57,2,NA,12,313,7,7,8,8,2,5,5,2,2,1,2,4,3,4,NA,NA
43,2,6,17,620,6,0,7,7,1,3,4,1,3,6,6,7,7,1,5,30
50,1,6,8,213,1,5,7,8,2,5,5,NA,NA,NA,NA,4,7,3,3,NA
21,2,6,13,313,6,7,8,8,1,6,5,2,1,2,2,4,3,3,5,300
35,1,6,12,323,4,2,9,10,1,5,5,2,3,5,3,6,7,3,5,60
74,2,5,11,321,NA,3,7,7,3,3,0,2,2,2,2,6,1,3,3,NA
90,2,5,16,520,2,10,8,8,4,4,9,1,2,1,4,6,1,1,1,NA
27,2,6,19,720,NA,3,6,8,1,5,4,1,2,3,3,6,6,3,5,780
58,1,6,12,323,1,5,2,3,4,2,2,1,1,2,3,7,7,2,5,60
20,2,6,12,323,NA,4,8,9,1,6,6,1,2,3,1,7,7,5,5,300
66,1,6,12,323,2,0,9,9,1,6,7,2,1,5,2,7,7,2,5,30
45,2,NA,18,610,9,0,9,8,2,3,5,2,1,4,3,7,7,3,5,60
25,2,6,13,323,7,6,8,9,2,5,5,1,1,2,1,6,5,3,5,660
18,1,6,12,213,NA,7,8,8,2,4,1,2,2,2,2,5,6,3,4,150
53,1,NA,15,520,8,0,5,6,2,5,5,2,3,3,2,7,7,3,2,NA
16,2,6,9,213,6,1,10,9,2,6,5,3,2,6,1,7,7,3,5,360
64,1,NA,11,321,3,7,5,7,3,7,6,1,1,1,5,5,5,3,1,NA
29,1,NA,15,313,10,0,9,10,1,5,8,3,1,5,3,5,7,2,5,600
64,2,NA,8,213,3,8,5,10,3,4,3,1,2,2,6,6,4,1,1,NA
34,2,1,19,620,6,7,8,8,2,5,4,2,3,3,3,4,2,2,5,30
63,2,4,12,313,4,7,8,7,2,6,0,3,2,2,2,4,2,2,5,120
55,1,NA,12,321,9,3,8,8,3,5,5,2,2,2,3,6,7,3,5,60
17,2,6,9,NA,NA,0,10,10,2,6,5,2,2,2,3,7,6,2,5,300
83,1,5,12,321,3,5,8,7,2,7,8,1,1,2,5,5,5,3,1,NA
44,1,6,11,323,3,0,7,7,2,7,3,2,3,3,2,7,7,1,5,240
54,2,5,20,800,10,5,9,8,2,5,7,3,1,1,5,4,1,3,5,30
22,2,6,16,313,8,7,8,7,2,4,3,1,1,5,1,5,6,2,5,300
58,1,NA,15,520,3,0,8,8,3,5,8,2,2,2,5,7,7,2,5,60
16,1,6,10,213,10,5,8,9,1,7,2,1,2,2,2,7,7,4,5,360
30,2,6,16,323,9,0,10,10,2,5,9,2,1,5,1,7,7,2,5,180
58,2,NA,11,321,2,5,8,8,4,6,10,1,2,1,3,6,3,3,2,NA
53,2,6,16,610,6,3,4,6,3,6,3,2,2,3,4,6,7,3,5,480
69,2,5,11,321,1,5,5,5,3,4,5,5,5,5,5,5,1,3,1,NA
38,2,6,19,800,10,10,8,8,2,6,8,1,2,2,2,7,7,2,5,360
49,1,NA,12,323,NA,7,8,8,1,4,6,2,2,2,2,4,6,3,5,60
83,1,5,12,323,6,5,8,9,2,4,7,2,2,2,2,7,7,2,5,30
47,2,NA,12,323,2,7,5,8,3,3,0,2,5,2,3,3,2,1,2,NA
89,2,5,10,321,2,0,5,2,3,7,1,1,1,5,6,7,7,3,1,NA
38,2,5,19,620,6,3,7,7,2,7,4,3,1,4,1,5,7,5,5,150
31,1,1,14,323,8,3,9,9,1,6,5,2,3,3,2,5,7,3,5,60
90,1,6,21,720,NA,10,10,10,3,2,9,2,5,1,5,1,1,1,1,NA
28,2,NA,11,321,6,1,8,7,2,4,5,3,2,3,2,7,7,3,5,210
46,2,4,16,610,5,1,9,9,2,6,3,2,1,5,3,7,7,3,5,240
55,1,NA,12,323,7,8,9,9,2,4,5,4,1,1,2,4,3,4,4,90
70,2,NA,8,213,3,6,5,4,2,3,NA,1,1,2,1,5,7,3,4,120
44,1,6,11,321,1,NA,0,0,2,3,0,1,2,1,4,5,NA,1,3,NA
41,1,NA,11,323,4,5,8,7,1,7,4,2,2,2,2,4,6,3,5,30
82,2,5,8,213,1,5,8,8,4,6,5,2,2,2,5,3,2,3,1,NA
54,2,6,14,313,2,8,7,6,3,6,6,3,1,2,2,7,7,3,5,180
76,1,1,11,321,9,2,8,5,5,2,8,6,2,2,5,6,7,2,1,NA
33,2,6,15,610,6,2,10,10,2,5,0,2,2,6,3,7,7,2,5,270
58,2,NA,17,620,9,2,5,5,2,3,6,2,1,3,4,7,7,2,5,150
55,1,NA,12,323,1,0,NA,4,2,5,0,1,2,4,2,7,7,3,5,10
49,2,6,12,323,6,3,8,9,2,7,7,1,1,2,2,5,7,4,4,60
56,1,6,8,213,1,5,5,5,3,5,4,1,1,1,4,5,4,2,1,NA
33,1,6,12,323,8,4,8,8,1,3,6,1,2,3,2,5,5,2,4,360
51,1,NA,15,520,8,3,7,8,2,6,4,3,3,3,2,7,7,3,5,360
86,2,5,6,113,3,6,3,6,4,3,4,2,4,3,5,5,1,1,1,NA
23,2,6,17,620,1,9,9,9,1,6,6,2,1,2,2,4,2,4,5,300
61,2,NA,8,213,3,3,5,5,4,2,6,2,2,3,3,6,6,1,1,NA
76,1,NA,17,620,5,5,8,8,3,5,7,5,3,2,3,7,7,4,4,90
43,2,6,15,610,9,7,10,10,1,5,8,2,1,3,2,7,7,2,5,480
67,2,NA,8,213,1,8,2,8,2,4,NA,5,5,2,5,3,2,3,NA,NA
45,1,4,11,321,8,4,6,8,2,4,2,2,1,2,2,7,7,2,5,60
36,1,6,17,620,10,1,7,7,1,4,2,2,3,6,4,6,7,1,5,720
29,1,6,12,323,8,7,7,8,2,3,5,2,1,2,3,4,2,3,5,120
65,2,NA,13,323,NA,8,3,3,2,4,3,2,3,2,3,3,1,3,5,300
54,2,4,15,423,6,5,6,7,3,4,3,2,2,2,2,7,7,2,3,NA
41,2,NA,18,720,NA,8,3,3,2,4,2,2,2,2,3,3,1,3,5,240
42,2,NA,18,720,NA,0,6,8,1,4,2,1,2,1,2,7,7,3,5,NA
73,1,5,11,321,NA,5,3,5,4,4,2,2,4,5,5,7,7,2,1,NA
62,1,NA,17,720,5,10,7,8,2,6,4,1,2,1,1,3,1,3,5,150
80,2,5,8,213,3,6,7,9,2,6,5,1,1,2,5,4,1,2,1,NA
44,1,NA,NA,321,3,10,8,8,3,6,4,5,3,3,3,3,1,3,1,NA
55,1,NA,16,423,6,8,8,7,3,5,2,2,3,1,2,3,1,2,5,120
74,1,NA,12,321,8,8,6,7,4,6,3,2,3,1,5,2,1,1,1,NA
51,2,6,18,720,8,8,8,8,2,6,7,1,2,2,5,3,1,3,5,420
51,2,5,10,113,1,0,5,4,3,7,1,3,3,6,5,7,7,3,1,NA
73,2,4,11,321,5,10,8,8,3,6,8,1,3,2,2,2,1,4,1,NA
35,2,NA,17,720,NA,0,6,7,2,4,3,4,4,2,3,7,7,2,5,540
65,1,5,18,720,5,0,9,8,3,6,0,1,1,2,3,7,7,3,2,NA
45,1,NA,18,720,9,10,8,9,3,7,9,2,2,2,2,1,1,4,5,180
50,2,NA,13,323,NA,6,6,8,2,6,6,1,1,2,4,3,4,4,2,NA
69,1,5,12,321,2,5,7,7,3,7,3,2,1,2,3,5,6,3,1,NA
38,2,NA,13,323,9,6,7,8,2,3,8,4,5,3,3,3,1,3,2,NA
67,2,5,13,323,NA,8,2,4,3,5,4,3,2,2,3,3,1,3,5,180
25,2,6,19,720,8,8,7,6,2,4,6,1,2,1,3,6,2,3,5,90
69,1,5,10,321,2,5,8,9,3,4,2,1,3,1,3,3,1,3,1,NA
20,2,6,15,313,NA,0,8,8,1,7,5,1,1,1,1,7,7,4,5,240
52,2,NA,12,321,2,6,5,7,3,6,0,5,1,3,3,5,5,4,5,330
66,1,5,11,321,1,4,6,7,2,5,0,2,3,2,6,6,6,1,1,NA
70,1,NA,13,323,4,9,7,8,3,4,3,2,3,3,2,3,1,3,3,NA
43,1,6,13,323,6,5,4,7,1,6,5,3,3,3,3,7,7,3,5,195
60,2,5,12,321,1,9,8,6,3,2,5,3,3,2,3,3,1,3,1,NA
53,1,4,11,321,2,7,7,7,2,6,4,1,1,2,2,5,3,3,5,120
43,2,4,15,620,6,0,7,7,3,7,3,1,2,2,2,6,7,4,5,150
