"age","gender","marital_status","years_edu","educ_level","income_decile","religiosity","life_satisfaction","happiness","health_status","social_meetings","trust_people","value_safe","value_free","value_tradition","value_fun","attend_relig","pray_freq","social_activity","internet_use","internet_time"
46,2,4,13,313,3,5,8,7,1,4,0,1,1,3,3,5,6,3,5,120
32,2,6,13,313,3,7,8,8,1,6,8,1,2,4,2,3,2,3,5,360
67,1,6,9,213,2,0,4,3,3,2,2,2,1,2,4,7,7,2,5,30
56,2,4,18,800,5,0,8,7,2,4,9,1,1,4,2,7,7,3,5,90
45,2,3,13,313,4,6,6,7,2,5,5,2,1,3,3,5,2,3,5,300
47,2,6,13,213,1,3,4,1,2,2,4,4,5,3,3,6,6,3,5,60
67,2,4,8,213,1,7,6,6,2,7,0,1,3,1,2,3,1,3,5,60
33,1,6,11,321,4,2,4,3,2,2,2,3,2,3,3,5,6,2,5,30
52,2,4,8,213,4,6,7,8,2,5,7,2,1,2,3,4,2,3,5,150
21,1,6,13,323,1,0,8,7,2,6,5,3,3,4,2,7,7,3,5,180
66,2,3,12,229,4,7,7,7,3,7,5,5,5,6,4,4,5,5,4,70
52,2,6,13,313,2,6,8,8,2,3,7,1,2,3,3,4,3,2,5,120
76,2,6,25,720,10,6,8,8,2,5,7,3,1,4,4,6,6,3,5,120
33,2,6,13,323,3,6,6,6,2,4,4,1,2,1,3,5,4,3,5,60
19,2,6,13,213,7,8,8,8,1,6,3,2,2,3,3,4,2,3,5,420
51,2,6,8,213,2,8,6,6,2,7,9,1,3,3,4,4,6,3,5,180
39,1,6,13,313,7,5,8,7,1,5,1,2,2,1,2,4,1,3,4,150
42,1,6,9,213,7,1,10,10,1,6,4,1,1,4,2,6,3,3,5,240
50,1,3,18,720,8,6,7,7,2,5,6,3,2,3,3,6,2,3,5,360
32,2,6,21,720,1,6,4,5,2,6,6,1,2,2,3,5,6,2,5,240
41,1,6,10,229,3,2,4,3,2,3,1,2,1,4,3,7,7,3,5,90
77,1,3,12,323,8,4,7,8,2,2,7,2,3,4,5,7,7,1,4,300
22,2,6,13,323,4,0,8,7,1,6,5,1,1,3,2,7,7,3,5,180
17,2,6,13,213,8,9,8,8,1,6,7,1,1,3,2,3,1,3,5,360
42,2,3,15,620,8,2,7,6,4,5,8,3,1,2,2,7,7,3,5,60
72,1,1,17,720,8,6,7,7,2,5,6,1,2,1,4,7,7,3,4,150
19,2,6,12,213,4,8,8,8,1,6,7,1,3,2,3,3,1,3,5,270
54,1,6,8,213,4,6,9,8,1,5,0,1,2,3,3,5,3,2,5,180
72,2,5,13,323,8,6,5,8,3,6,8,2,4,2,2,7,7,3,5,120
33,1,6,19,720,1,5,7,7,1,6,5,2,2,4,4,7,6,3,5,300
28,1,6,13,313,10,3,8,8,2,6,3,2,1,3,2,7,7,3,5,120
34,1,6,12,313,9,7,8,10,1,6,7,2,1,4,1,4,3,4,5,180
32,2,6,18,720,9,3,9,10,1,5,8,1,2,4,1,6,1,4,5,210
21,2,6,13,313,4,4,7,8,1,7,3,2,2,4,2,5,6,4,5,60
44,1,4,13,313,3,6,7,6,2,6,4,2,1,4,2,5,2,3,4,30
77,2,5,18,720,6,5,8,7,2,4,6,3,1,3,2,5,6,3,4,150
35,2,6,13,323,1,6,4,2,5,6,5,1,1,1,1,6,4,3,4,240
30,2,1,16,313,4,0,8,9,1,6,6,3,3,2,3,4,3,3,5,180
22,1,6,11,213,7,4,8,8,1,6,8,1,1,2,1,7,6,4,5,150
19,1,6,13,313,5,5,7,8,2,7,6,1,1,2,1,5,2,3,5,150
36,2,3,12,321,3,6,4,5,2,7,6,2,3,3,3,6,2,3,4,120
16,2,6,10,213,7,0,8,7,2,7,6,3,2,6,2,7,7,3,5,180
36,1,6,13,323,2,4,6,6,2,6,0,3,3,3,4,6,2,3,5,300
31,1,6,13,323,4,3,8,8,1,6,7,1,3,3,2,7,6,3,5,240
50,2,4,20,720,3,6,7,7,2,4,6,2,1,2,3,5,5,3,5,60
42,2,6,14,421,4,3,7,7,2,5,6,1,1,3,3,7,7,2,5,120
33,2,6,13,313,4,6,8,8,2,6,7,2,1,2,2,6,4,3,5,210
20,1,6,13,313,8,0,6,6,1,6,1,1,2,4,2,7,7,3,5,240
30,2,6,18,620,3,6,6,7,1,7,6,1,3,2,3,6,6,3,5,360
23,1,6,13,313,7,5,8,8,1,5,4,1,2,2,3,6,6,3,5,300
71,2,6,12,313,4,6,5,10,3,5,7,1,1,3,3,3,2,4,5,150
21,1,6,14,323,8,6,8,10,1,7,7,6,3,3,4,6,4,3,5,120
27,1,6,8,213,2,5,7,7,2,4,3,2,2,1,3,5,5,3,4,60
50,2,3,14,323,6,2,2,6,2,2,7,2,2,2,3,7,7,2,5,100
61,1,6,13,720,4,5,8,8,2,6,7,2,2,1,2,5,5,3,5,90
35,2,6,16,620,5,5,6,6,2,6,6,2,3,3,3,7,7,2,5,150
32,1,6,16,520,6,5,7,7,1,6,5,2,1,3,2,6,6,3,5,240
27,2,6,18,720,8,0,5,7,2,6,6,1,2,4,2,7,7,3,5,420
52,2,4,19,720,7,5,8,7,2,2,5,2,1,4,4,6,6,2,4,120
50,1,6,13,313,4,7,7,6,2,4,5,2,2,3,3,3,3,3,5,90
43,1,6,13,323,7,4,6,6,2,7,3,2,2,2,4,7,7,1,5,240
43,2,6,18,720,9,5,7,7,2,6,2,1,3,2,2,5,1,4,5,390
66,1,6,8,213,6,4,8,6,2,4,5,3,2,2,2,7,7,3,5,240
33,2,6,13,213,5,7,5,10,2,5,8,1,2,1,3,4,2,3,5,120
52,2,4,14,323,6,6,7,8,3,4,5,2,1,2,2,3,4,4,5,120
41,2,6,10,213,3,6,4,6,3,2,2,1,2,4,3,7,7,1,5,60
19,2,6,8,213,2,0,8,8,2,6,2,2,5,2,2,7,7,3,5,120
26,2,6,16,620,10,5,8,8,2,4,7,1,2,3,3,7,6,3,5,300
48,1,6,22,720,10,0,9,9,1,4,6,2,1,4,3,7,7,2,5,480
58,1,4,16,323,8,0,9,9,2,4,1,1,1,1,2,7,7,1,5,60
68,1,4,14,313,8,7,8,8,2,5,6,3,1,3,4,3,2,3,5,120
31,2,6,17,620,8,6,8,8,1,7,5,2,2,3,2,4,2,4,5,240
49,2,5,13,313,4,0,6,6,2,6,5,1,1,1,2,7,1,4,4,60
34,1,6,18,720,3,0,7,7,2,6,9,2,2,5,4,7,7,3,5,180
55,2,6,14,323,5,7,7,7,2,5,4,1,1,1,4,3,3,3,5,150
22,2,6,13,313,10,8,9,10,1,6,9,1,1,4,1,4,2,3,5,180
40,2,6,19,720,7,4,8,8,1,6,2,1,1,2,1,5,5,3,5,210
47,2,1,16,620,6,7,9,9,2,5,7,2,2,2,4,3,1,3,4,60
46,2,6,15,313,8,8,10,8,3,5,5,1,1,2,2,3,1,3,5,60
24,2,6,12,313,2,4,5,5,2,4,5,3,3,4,2,6,6,3,5,270
28,1,6,16,313,3,0,10,7,4,6,4,3,1,6,2,7,7,1,5,310
20,1,6,12,321,3,0,5,7,1,5,2,2,1,3,2,7,7,3,5,240
26,1,6,13,313,5,2,9,9,1,2,3,1,1,4,3,7,7,2,5,120
64,2,6,8,213,2,8,7,8,1,4,4,1,3,1,3,5,2,3,5,300
28,2,6,18,720,8,6,9,9,2,6,3,2,1,2,2,4,3,3,5,300
37,2,6,8,213,1,7,2,2,2,6,0,1,3,1,5,5,6,1,5,30
55,2,4,8,213,3,5,9,8,2,4,0,2,2,3,3,5,2,2,5,150
27,2,6,16,720,4,0,7,7,2,6,6,1,1,6,1,7,7,3,5,120
42,1,6,8,213,9,6,8,8,1,5,8,1,1,4,2,6,1,3,5,150
46,1,6,13,323,6,4,6,6,2,4,6,2,2,1,3,5,6,3,5,90
31,2,6,16,620,8,7,8,8,2,5,7,1,2,2,3,5,2,3,5,60
68,2,5,8,213,3,2,7,7,3,4,3,2,2,2,3,7,7,3,5,180
33,1,6,23,720,6,1,6,7,1,6,4,2,1,3,2,7,7,3,5,240
27,2,6,16,620,9,7,8,9,1,4,6,2,1,1,3,3,2,3,5,185
68,2,6,13,313,4,5,6,7,2,4,6,3,1,4,3,5,6,3,5,240
49,2,4,13,520,3,0,7,7,1,5,1,2,2,3,4,7,7,3,5,360
46,1,3,10,229,7,0,1,1,3,4,2,1,1,2,1,7,7,3,5,90
54,2,3,14,323,4,8,6,5,3,2,5,1,3,2,3,5,3,2,5,90
33,1,6,8,213,2,0,5,5,2,3,2,2,3,3,3,7,7,2,4,60
45,2,6,8,213,7,2,8,9,1,5,1,1,1,4,1,6,2,4,5,150
29,1,6,17,620,7,10,7,8,2,7,7,6,1,4,3,1,1,3,5,510
54,2,6,12,313,4,5,7,8,2,5,8,1,1,2,2,5,1,3,5,240
55,1,3,13,313,5,6,7,7,2,5,4,2,2,2,3,6,4,3,5,180
63,1,3,8,213,5,3,8,6,3,5,4,1,3,2,2,6,6,2,5,60
30,1,6,23,313,2,0,5,5,2,6,7,1,1,2,5,7,7,4,5,180
41,1,6,18,720,8,8,6,7,1,7,5,4,1,2,2,7,1,3,5,120
45,2,6,12,313,3,4,6,7,1,5,6,2,1,1,3,7,7,3,5,90
40,2,1,8,213,3,3,4,5,2,6,7,2,3,3,3,7,7,3,5,120
21,2,6,14,313,9,1,8,9,1,7,6,3,2,4,1,7,7,3,5,105
58,2,4,12,323,3,2,7,7,3,4,0,2,2,4,4,6,6,2,5,60
51,2,6,13,313,8,10,6,7,2,5,7,1,1,2,3,3,1,3,5,210
56,1,3,9,213,1,8,4,4,2,5,2,2,4,1,5,5,2,1,5,150
39,2,6,15,313,1,1,3,3,4,4,3,1,2,1,2,7,6,2,5,300
53,2,6,20,313,5,10,3,3,2,4,1,1,2,2,2,2,1,1,4,180
30,1,6,18,720,8,0,7,5,2,7,5,1,1,4,2,7,7,3,5,600
30,1,6,13,313,5,2,8,8,2,7,2,2,2,2,2,5,5,4,5,480
27,2,6,13,323,6,0,7,8,2,4,6,2,1,6,3,7,7,2,5,150
28,2,6,13,313,4,6,9,9,1,6,6,3,1,3,1,4,7,4,5,210
48,1,6,8,213,6,0,7,6,1,6,4,2,2,2,2,7,7,4,5,240
25,1,6,14,313,4,5,7,8,1,7,6,2,2,3,3,7,7,3,5,60
46,1,6,8,213,5,1,7,6,2,6,5,3,1,3,3,7,7,3,5,220
20,2,6,14,323,4,0,7,6,2,6,6,1,2,4,2,7,7,3,5,360
23,2,6,15,313,9,0,7,7,1,6,7,2,3,5,4,7,7,3,5,300
27,1,6,15,313,6,7,7,7,2,5,5,2,3,4,2,6,7,3,5,60
67,2,6,5,113,1,1,1,1,4,4,1,2,3,2,4,7,7,1,5,120
16,2,6,8,213,7,2,4,4,2,4,4,1,2,2,2,7,7,2,5,300
22,2,6,13,323,6,4,4,5,3,6,1,2,2,3,2,7,6,3,5,360
66,2,5,14,313,6,10,7,8,2,4,0,1,2,1,2,3,2,3,5,90
71,2,5,8,113,3,9,10,10,3,7,0,1,1,1,6,1,1,3,5,30
46,1,6,13,323,3,2,8,7,1,5,5,6,2,5,3,6,6,3,5,180
33,2,4,17,313,2,10,10,10,2,4,3,6,1,1,1,5,3,2,5,60
74,2,5,13,313,3,0,3,5,3,5,4,1,2,1,3,6,6,3,5,90
19,2,6,8,213,8,2,4,5,2,4,5,2,4,1,4,6,6,3,4,150
36,1,1,13,313,6,4,8,8,2,4,7,3,1,4,1,5,6,3,5,300
38,1,6,13,313,8,4,5,8,1,4,2,1,2,3,2,4,2,3,5,210
31,2,6,13,313,8,2,9,10,1,6,4,1,1,4,1,6,2,4,5,120
47,1,6,13,323,3,0,7,7,2,4,5,1,2,6,3,7,7,3,4,150
73,1,3,10,222,3,6,5,6,3,2,3,1,2,1,2,5,5,3,5,90
16,2,6,13,213,6,0,7,7,1,5,5,3,1,3,1,7,6,3,5,300
21,1,6,13,313,8,1,8,9,1,6,7,3,5,4,5,7,7,3,5,240
45,1,1,14,313,6,3,4,9,1,4,5,1,1,2,2,5,2,3,5,270
44,1,3,13,313,3,4,8,6,2,7,3,1,1,1,1,6,6,3,5,60
28,1,6,13,323,6,5,6,6,2,5,2,2,1,4,3,6,6,3,5,105
35,2,6,19,720,10,8,8,8,2,5,3,1,2,3,4,3,2,2,5,90
26,1,6,18,720,8,2,9,9,1,6,6,1,1,3,1,6,1,3,5,210
22,1,6,13,321,3,4,8,8,2,7,4,2,2,2,2,4,4,4,5,240
55,2,4,11,321,4,5,7,8,2,4,3,1,1,1,1,5,5,3,5,120
20,2,6,13,313,7,7,8,9,1,7,8,2,2,2,3,4,2,3,5,240
16,1,6,10,213,8,4,7,7,1,7,5,4,1,4,1,5,5,3,5,240
37,2,6,9,213,3,6,7,7,2,4,7,2,1,1,3,4,4,3,5,50
39,2,6,18,720,5,6,7,7,1,5,5,1,2,1,4,3,2,3,4,30
31,1,6,17,620,3,4,1,2,4,2,3,2,1,3,4,4,2,2,5,240
23,2,6,13,313,1,1,7,6,2,7,4,1,1,1,1,7,1,3,5,510
28,2,6,17,720,7,5,8,7,1,6,6,1,1,3,2,7,7,3,5,420
50,2,6,8,213,1,8,5,5,2,5,0,2,1,1,3,7,1,3,5,90
45,2,6,18,720,7,7,9,7,2,5,6,2,2,2,2,4,1,3,5,300
56,1,6,8,213,6,2,6,5,2,5,5,3,2,4,4,5,6,1,5,120
64,1,6,13,313,8,4,5,5,3,3,5,1,1,4,2,6,7,2,4,210
36,1,1,10,213,4,10,2,4,2,7,2,2,2,2,2,3,1,4,5,240
61,1,4,13,321,4,0,8,7,2,5,7,3,2,2,2,7,7,4,5,570
23,2,6,15,213,7,2,7,8,2,6,3,1,1,4,3,5,6,4,5,180
30,2,6,13,313,4,5,8,8,1,6,0,1,1,3,1,5,6,3,5,180
38,2,6,8,113,8,2,5,6,1,5,6,4,2,1,2,7,7,3,5,240
17,1,6,11,213,7,8,8,8,2,6,4,2,2,2,3,3,3,3,5,210
23,1,6,13,313,9,4,9,10,1,5,8,1,1,4,3,6,3,2,5,180
39,1,6,20,720,6,0,7,8,1,6,6,3,1,4,1,7,7,3,5,210
67,1,5,11,229,3,9,6,4,3,4,1,2,1,2,4,3,2,3,5,90
43,1,6,13,323,7,4,6,7,2,5,7,2,3,4,3,6,6,4,5,120
17,2,6,10,213,3,6,8,7,1,7,7,1,3,2,1,3,3,3,5,90
35,1,6,18,620,7,2,8,7,1,6,6,1,1,2,2,7,7,3,5,150
37,1,6,14,313,2,2,7,8,1,7,6,2,3,4,4,7,7,3,5,300
46,1,6,8,213,5,3,8,7,1,6,7,2,2,4,3,7,7,3,5,210
24,1,6,13,313,9,3,9,10,1,6,4,1,1,3,1,5,2,3,5,210
33,1,6,18,720,10,3,9,9,1,5,2,1,1,2,1,6,2,3,5,210
24,1,6,12,421,3,0,8,7,2,4,4,2,2,3,2,7,7,4,5,120
60,2,3,13,313,5,6,8,7,3,5,6,2,2,3,2,3,2,2,4,30
53,1,4,13,222,5,5,8,7,2,4,3,3,1,3,4,77,1,3,4,60
20,1,6,10,323,4,0,8,8,1,7,7,2,2,3,2,7,7,3,5,90
24,2,6,14,313,4,2,9,1,1,6,2,3,1,3,3,7,7,3,5,165
53,1,4,8,213,3,6,5,7,3,6,2,2,1,2,3,5,4,3,5,420
32,2,6,18,720,5,2,7,8,2,5,2,2,1,3,4,5,6,3,5,120
33,1,6,14,323,6,5,4,5,3,3,4,4,4,4,2,5,6,2,4,60
61,2,4,12,313,8,7,4,7,2,4,2,2,1,1,4,3,2,2,5,180
38,1,6,13,229,4,3,7,6,2,7,5,1,2,1,4,7,6,3,5,100
24,1,6,13,313,10,2,2,10,1,6,9,1,1,6,1,6,3,3,5,300
40,2,1,13,620,5,6,4,7,2,7,5,1,1,1,5,6,1,3,4,150
19,1,6,18,313,6,0,8,8,1,6,5,2,2,5,2,7,7,3,5,180
23,1,6,18,520,5,4,8,9,2,6,1,1,1,2,1,6,6,5,5,720
21,1,6,11,213,3,5,10,10,1,7,5,4,2,1,2,6,1,3,5,120
57,2,4,14,313,7,7,8,7,2,5,0,1,1,2,3,4,2,3,5,120
43,1,6,10,213,4,2,6,6,2,4,6,2,3,2,3,6,6,2,5,180
69,1,5,9,213,8,0,8,8,1,7,7,2,1,5,3,7,7,3,5,120
28,1,6,22,620,7,2,2,5,1,6,3,3,2,2,1,7,6,4,5,180
34,1,6,8,213,3,7,10,10,1,6,5,1,1,1,1,7,7,3,5,120
36,1,6,10,222,7,7,7,7,1,7,6,2,3,2,2,1,1,3,5,60
17,2,6,11,213,8,0,5,7,2,4,4,2,2,4,1,6,6,3,5,180
42,2,5,8,213,7,9,2,4,2,1,7,2,3,1,3,4,1,1,4,30
29,2,6,18,720,4,0,8,8,2,6,8,3,3,4,3,7,7,3,5,90
36,2,6,12,321,1,8,7,8,2,7,6,1,1,1,3,4,1,3,5,120
21,1,6,17,313,8,0,6,8,2,6,9,3,1,5,1,7,7,3,4,240
60,2,3,14,313,1,4,6,6,3,7,2,3,3,3,3,6,7,1,5,60
45,2,6,10,113,7,9,6,7,1,1,1,3,4,2,5,3,1,1,5,300
18,2,6,12,213,8,5,7,8,1,7,0,5,1,1,1,5,5,3,5,270
25,2,6,14,313,4,5,9,8,3,6,5,2,2,3,2,3,6,3,5,300
51,2,4,8,213,3,10,5,7,3,4,2,1,1,1,4,3,1,3,5,120
68,2,5,8,213,2,8,7,6,2,3,5,2,3,2,3,3,1,2,5,120
50,1,6,13,323,5,2,6,6,2,4,4,1,2,2,2,7,7,3,5,480
27,2,6,16,321,10,4,9,9,1,3,6,1,1,4,4,7,7,2,5,150
56,1,3,13,313,3,1,4,6,2,2,1,1,1,6,3,7,7,2,5,60
54,2,6,14,313,8,5,4,10,2,5,7,2,1,4,2,4,5,2,5,150
53,1,1,8,213,4,8,6,6,2,7,4,2,2,2,4,3,1,2,5,240
52,1,3,20,720,8,4,3,5,2,4,7,3,5,4,4,7,7,3,4,60
58,2,6,8,213,5,6,8,7,2,3,7,1,1,2,4,5,3,2,5,180
21,2,6,13,313,7,4,9,8,2,6,0,1,1,4,1,5,6,3,5,75
21,1,6,16,323,7,10,8,8,1,5,5,2,2,1,1,2,1,2,5,300
59,1,3,13,323,10,4,6,7,3,4,7,1,2,3,4,5,4,3,4,60
40,2,6,18,720,8,6,8,8,2,4,7,2,2,2,3,5,2,2,5,210
41,1,6,17,620,10,1,8,8,1,7,9,1,2,3,2,7,7,3,5,300
35,2,6,14,313,7,7,8,8,1,6,3,2,1,2,2,3,1,3,5,360
45,1,6,13,323,5,7,8,6,2,6,6,3,1,2,1,6,2,4,5,240
41,1,6,20,520,7,7,4,6,2,4,0,1,1,2,3,3,2,3,4,180
31,2,6,13,323,6,4,7,7,2,4,4,3,2,3,3,6,6,3,5,150
46,1,6,8,213,1,5,7,7,3,7,5,3,1,3,3,6,4,3,5,210
32,2,6,18,720,4,4,7,7,2,5,5,3,1,4,1,5,4,3,5,150
21,1,6,15,313,8,0,8,7,1,7,0,1,1,6,1,7,7,3,5,270
34,2,6,13,313,7,6,8,8,1,7,5,1,2,2,2,6,6,3,5,480
20,2,6,13,313,5,5,10,10,1,5,8,1,2,3,2,5,5,2,5,240
37,1,6,14,313,8,7,9,8,2,6,1,2,2,2,4,3,1,3,5,270
23,2,6,16,620,1,1,9,9,2,7,2,3,1,4,1,7,7,4,5,630
50,2,6,18,720,9,6,7,7,2,5,3,1,1,3,3,5,5,3,5,200
50,1,4,19,620,5,7,8,8,2,5,9,1,1,1,2,4,4,3,4,90
15,2,6,7,113,9,7,9,9,1,6,8,3,4,3,3,3,2,2,5,300
17,1,6,11,213,10,0,4,3,3,7,4,4,1,4,1,7,6,3,5,240
39,2,6,13,313,8,4,7,8,1,6,7,1,3,2,4,7,7,3,5,180
45,2,3,13,321,2,8,4,6,2,7,2,2,2,2,2,5,2,2,5,240
39,2,6,13,323,6,5,9,9,2,6,2,2,1,3,1,5,5,3,5,360
34,1,6,12,213,2,7,7,8,3,4,0,1,2,1,1,6,6,3,5,210
33,1,6,16,620,7,5,8,7,2,7,6,1,2,3,3,6,6,3,5,90
32,1,6,16,620,4,5,8,7,1,7,5,2,2,3,3,7,7,3,5,90
51,2,4,14,321,1,6,7,7,4,5,5,2,2,2,3,7,6,2,4,120
29,2,6,22,720,5,3,8,6,2,5,3,3,1,1,3,7,7,3,5,300
66,2,5,8,213,7,9,5,6,2,4,2,1,4,1,4,3,2,3,5,360
34,1,6,9,0,2,2,7,7,1,6,7,3,3,3,3,7,7,3,5,480
64,2,5,8,213,2,8,10,7,2,3,6,1,1,1,6,3,1,1,5,60
73,2,6,13,313,4,10,8,8,2,6,3,2,1,1,5,3,1,3,5,120
35,1,6,19,321,4,9,7,7,3,3,6,2,1,2,3,4,1,2,4,180
29,1,6,13,323,7,5,4,6,2,4,2,3,2,3,2,5,4,3,5,330
51,2,6,13,313,8,6,8,8,2,5,5,1,1,2,2,4,3,3,5,90
43,2,6,10,321,3,5,7,6,2,6,3,2,2,3,2,6,4,3,4,60
39,2,6,20,720,5,2,7,6,2,4,2,2,1,5,5,7,6,2,5,150
16,2,6,10,213,5,6,10,10,1,5,3,1,1,3,2,5,6,2,5,45
35,2,6,15,313,3,3,7,8,1,7,4,3,1,4,1,7,7,3,5,240
66,1,1,10,222,1,10,4,6,2,2,4,2,2,1,4,7,1,1,5,20
52,2,6,14,313,2,0,5,7,2,5,1,1,3,1,2,7,7,1,5,60
33,2,6,13,313,4,0,8,8,1,7,7,2,1,2,1,7,7,4,5,210
56,1,6,8,213,2,8,2,0,3,1,5,2,2,3,3,7,3,1,5,360
44,1,6,22,720,6,2,9,9,2,7,2,4,2,4,2,7,7,3,5,900
56,2,6,17,620,4,6,7,7,2,4,5,2,1,3,3,4,2,3,5,150
32,1,6,16,620,7,0,9,8,1,5,8,2,1,4,3,7,7,4,5,180
38,2,6,13,313,8,0,9,8,1,7,4,1,1,3,3,7,7,3,5,480
41,2,6,17,620,7,5,6,6,2,4,3,1,2,4,5,5,5,2,5,90
29,1,6,16,620,5,5,7,8,1,7,6,1,2,2,3,6,6,3,5,90
45,2,3,13,313,2,0,2,8,4,4,8,3,1,6,5,7,7,3,5,120
31,1,6,19,720,4,5,9,9,1,6,5,1,3,2,2,5,5,4,5,360
33,2,6,14,313,3,1,8,1,1,7,7,2,1,4,1,7,7,3,5,360
34,1,6,14,313,8,2,10,10,1,5,7,1,2,5,1,6,2,3,5,180
44,2,6,12,321,3,5,6,6,2,4,6,2,2,3,4,7,7,3,5,120
34,1,6,14,321,4,1,7,7,2,4,1,1,2,6,2,7,4,3,4,90
28,2,6,11,321,7,0,8,7,3,6,3,3,2,4,2,6,6,2,5,150
56,2,5,13,313,8,5,6,6,3,5,6,1,1,2,2,6,6,1,5,60
25,1,6,18,620,8,3,8,7,1,6,7,2,1,3,3,6,7,4,5,600
26,2,6,19,720,10,0,10,7,1,4,6,1,5,3,2,7,7,3,5,240
45,1,6,14,313,5,5,7,7,2,5,5,1,1,2,3,5,5,2,4,360
51,2,6,8,213,1,4,6,6,2,2,5,3,3,2,4,6,3,2,5,120
30,2,6,15,620,7,3,7,8,2,6,6,2,1,6,1,7,7,4,5,180
35,1,6,11,321,6,5,8,8,1,4,3,4,2,3,3,5,2,3,5,120
21,2,6,14,313,3,3,6,5,2,6,6,1,1,4,2,7,7,1,5,900
22,2,6,15,620,2,0,7,8,1,7,6,1,1,4,3,7,7,3,5,210
35,1,6,8,213,2,3,5,6,1,2,4,1,3,2,1,6,7,1,5,120
60,2,5,10,423,1,8,7,6,3,6,7,2,4,5,6,3,1,3,5,30
25,1,6,12,229,4,3,4,3,1,5,2,2,1,3,2,5,5,2,4,30
46,1,6,20,720,8,0,7,7,2,4,2,1,2,4,4,6,7,5,5,60
67,2,5,14,520,5,10,5,4,4,4,0,3,1,1,2,1,1,2,4,180
56,2,5,13,520,5,5,3,4,3,2,4,2,2,2,3,5,6,1,5,210
51,1,6,18,720,10,1,9,9,2,4,6,2,1,4,4,6,7,3,5,180
69,2,5,15,520,1,5,2,3,3,3,2,1,4,1,2,5,5,2,5,120
22,2,6,12,313,2,0,10,9,1,7,7,3,3,2,2,7,7,3,5,60
18,2,6,11,213,8,7,9,9,1,5,8,1,1,1,4,3,3,3,4,360
38,2,4,10,313,5,5,10,10,2,7,1,2,2,2,2,5,5,3,5,120
59,1,4,12,313,4,0,5,5,3,7,0,2,2,5,5,6,7,3,5,70
29,1,6,17,620,8,4,7,8,1,5,5,3,3,2,1,6,6,3,5,540
28,1,6,15,610,9,0,9,9,2,6,6,1,1,4,3,6,6,3,5,600
25,1,6,17,620,10,7,8,8,2,6,8,1,2,1,1,4,4,3,5,600
30,1,6,15,313,10,4,8,7,1,4,6,1,3,2,4,5,6,2,5,540
73,2,5,11,323,3,6,5,5,3,6,5,1,4,2,6,5,1,3,5,90
53,2,4,14,323,2,0,1,8,3,4,6,1,1,5,5,7,7,4,5,180
51,1,4,12,323,9,0,9,10,3,4,0,2,2,5,4,7,7,2,5,120
43,1,4,17,620,5,4,7,8,2,6,2,3,3,4,4,5,6,3,5,120
24,2,6,16,620,9,1,8,8,2,4,3,2,2,3,4,7,7,2,5,1080
30,1,6,12,313,9,0,6,6,2,4,2,4,4,3,1,7,7,2,5,240
26,1,6,11,313,10,0,8,8,1,5,5,1,2,3,3,7,7,3,5,600
45,2,4,11,313,6,7,7,7,1,3,6,2,3,3,5,4,3,2,5,90
62,1,4,13,423,2,2,8,8,2,5,5,5,2,2,5,5,7,3,5,240
18,1,6,11,113,8,7,8,9,1,7,4,2,2,3,2,6,3,4,5,180
32,1,6,15,720,6,9,6,8,2,4,0,3,4,2,1,5,2,3,5,510
56,1,4,18,620,9,0,10,8,3,5,5,3,3,3,4,6,5,3,4,420
42,2,1,12,313,5,5,7,9,2,3,2,2,2,3,3,4,7,1,5,270
50,2,4,15,610,4,5,8,8,2,4,8,3,3,2,3,5,4,2,5,120
35,2,1,18,720,4,7,2,4,3,4,8,3,1,4,4,3,2,2,4,120
61,2,4,12,423,6,7,6,6,3,2,4,2,4,2,5,4,4,1,4,120
53,2,5,16,720,6,6,6,6,2,3,4,2,3,3,6,5,5,2,5,600
67,2,4,13,423,3,5,5,8,3,6,3,3,1,3,5,5,7,3,5,60
23,1,6,16,610,5,0,8,8,2,2,7,3,2,5,5,5,7,1,5,720
40,2,6,17,720,7,7,7,8,2,6,7,2,1,1,2,5,5,4,5,120
52,2,4,16,620,8,0,8,9,1,5,7,4,1,4,1,5,7,4,5,300
59,2,4,14,323,5,10,7,7,3,4,6,1,4,1,3,3,2,3,5,600
73,2,5,15,520,4,2,7,8,2,2,0,2,1,2,2,5,5,2,5,180
76,2,5,13,520,2,6,2,3,4,6,8,4,2,1,4,5,1,4,5,240
50,1,4,12,313,7,0,7,7,1,6,7,4,3,4,3,7,7,1,4,120
52,1,6,12,313,1,7,8,8,3,6,5,2,2,2,2,5,7,3,5,180
59,2,4,12,313,4,7,8,5,3,2,5,2,2,1,2,4,2,3,5,270
15,1,6,9,213,10,5,9,10,1,6,0,2,2,2,2,4,4,2,5,220
22,2,6,14,313,6,5,7,5,3,4,5,1,1,2,4,5,4,3,5,600
63,2,5,12,321,3,9,7,7,3,5,7,1,2,1,4,3,2,2,5,180
68,1,5,16,620,5,8,3,8,3,4,8,3,3,2,2,4,4,2,5,70
53,2,4,14,610,7,10,7,9,3,2,5,1,1,5,5,6,4,3,5,480
48,1,4,13,323,6,1,8,8,3,6,3,3,2,4,4,4,6,3,5,150
23,1,6,10,229,1,1,7,5,3,3,10,3,5,3,3,6,6,2,5,240
56,2,5,16,620,7,6,8,10,2,4,5,2,1,2,5,4,7,2,5,210
78,2,5,16,610,3,7,8,6,3,4,6,2,4,2,5,4,1,2,5,60
